  40.200         15.78	    11.916
  40.225         15.89	    11.958
  40.250         15.22	    11.705
  40.275         17.00	    12.369
  40.300         15.67	    11.874
  40.325         16.67	    12.247
  40.350         15.11	    11.662
  40.375         14.56	    11.446
  40.400         17.33	    12.490
  40.425         17.11	    12.410
  40.450         16.67	    12.247
  40.475         19.11	    13.115
  40.500         17.78	    12.649
  40.525         15.00	    11.619
  40.550         16.67	    12.247
  40.575         15.56	    11.832
  40.600         17.11	    12.410
  40.625         17.11	    12.410
  40.650         18.00	    12.728
  40.675         15.22	    11.705
  40.700         16.89	    12.329
  40.725         16.78	    12.288
  40.750         17.33	    12.490
  40.775         17.00	    12.369
  40.800         16.56	    12.207
  40.825         16.78	    12.288
  40.850         16.22	    12.083
  40.875         17.89	    12.689
  40.900         13.67	    11.091
  40.925         17.78	    12.649
  40.950         17.56	    12.570
  40.975         15.89	    11.958
  41.000         17.56	    12.570
  41.025         18.22	    12.806
  41.050         19.67	    13.304
  41.075         15.78	    11.916
  41.100         17.44	    12.530
  41.125         20.22	    13.491
