  55.925         28.78	    16.093
  55.950         26.78	    15.524
  55.975         28.89	    16.125
  56.000         25.89	    15.264
  56.025         26.78	    15.524
  56.050         26.00	    15.297
  56.075         26.78	    15.524
  56.100         23.56	    14.560
  56.125         25.22	    15.067
  56.150         25.67	    15.199
  56.175         24.00	    14.697
  56.200         23.22	    14.457
  56.225         24.33	    14.799
  56.250         26.44	    15.427
  56.275         22.56	    14.248
  56.300         24.56	    14.866
  56.325         24.44	    14.832
  56.350         24.11	    14.731
  56.375         23.00	    14.387
  56.400         23.78	    14.629
  56.425         22.67	    14.283
  56.450         22.89	    14.353
  56.475         19.78	    13.342
  56.500         23.44	    14.526
  56.525         21.67	    13.964
  56.550         21.22	    13.820
  56.575         18.89	    13.038
  56.600         21.89	    14.036
  56.625         24.33	    14.799
  56.650         20.56	    13.601
  56.675         18.56	    12.923
  56.700         22.44	    14.213
  56.725         20.00	    13.416
  56.750         18.67	    12.961
  56.775         16.33	    12.124
  56.800         17.67	    12.610
  56.825         19.56	    13.266
  56.850         20.67	    13.638
  56.875         22.56	    14.248
  56.900         23.11	    14.422
  56.925         18.44	    12.884
  56.950         16.67	    12.247
  56.975         22.56	    14.248
  57.000         18.89	    13.038
  57.025         15.67	    11.874
  57.050         22.44	    14.213
  57.075         19.56	    13.266
  57.100         16.56	    12.207
  57.125         18.00	    12.728
  57.150         20.78	    13.675
  57.175         15.22	    11.705
  57.200         17.11	    12.410
  57.227          1.56	     3.742
