  42.850         10.78	     9.849
  42.875         12.89	    10.770
  42.900         13.11	    10.863
  42.925         13.33	    10.954
  42.950         11.89	    10.344
  42.975         13.56	    11.045
  43.000         13.11	    10.863
  43.025         13.22	    10.909
  43.050         14.44	    11.402
  43.075         11.67	    10.247
  43.100         16.00	    12.000
  43.125         14.22	    11.314
  43.150         14.78	    11.533
  43.175         14.11	    11.269
  43.200         13.33	    10.954
  43.225         15.44	    11.790
  43.250         16.11	    12.042
  43.275         12.56	    10.630
  43.300         15.00	    11.619
  43.325         14.89	    11.576
  43.350         11.00	     9.950
  43.375         14.89	    11.576
  43.400         14.22	    11.314
  43.425         12.22	    10.488
  43.450         14.00	    11.225
  43.475         12.44	    10.583
  43.500         13.78	    11.136
  43.525         14.33	    11.358
  43.550         14.56	    11.446
  43.575         12.44	    10.583
  43.600         11.78	    10.296
  43.625         14.67	    11.489
  43.650         15.78	    11.916
  43.675         14.44	    11.402
  43.700         14.22	    11.314
  43.725         13.78	    11.136
  43.750         12.89	    10.770
  43.775         12.00	    10.392
  43.800         16.44	    12.166
  43.825         12.33	    10.536
  43.850         15.00	    11.619
  43.875         16.89	    12.329
  43.900         16.89	    12.329
  43.925         14.44	    11.402
  43.950         14.22	    11.314
  43.975         16.11	    12.042
  44.000         15.11	    11.662
  44.025         13.11	    10.863
  44.050         17.22	    12.450
  44.075         16.00	    12.000
  44.100         16.11	    12.042
  44.125         15.33	    11.747
  44.150         15.89	    11.958
  44.175         13.11	    10.863
  44.200         14.44	    11.402
  44.225         16.33	    12.124
  44.250         16.78	    12.288
  44.275         15.78	    11.916
  44.300         19.22	    13.153
  44.325         18.11	    12.767
  44.350         19.11	    13.115
  44.375         17.00	    12.369
  44.400         19.56	    13.266
  44.425         19.22	    13.153
  44.450         23.22	    14.457
  44.475         23.56	    14.560
  44.500         23.11	    14.422
  44.525         23.33	    14.491
  44.550         21.67	    13.964
  44.575         20.00	    13.416
  44.600         22.78	    14.318
  44.625         22.89	    14.353
  44.650         24.22	    14.765
  44.675         24.11	    14.731
  44.700         19.89	    13.379
  44.725         21.33	    13.856
  44.750         23.33	    14.491
  44.775         20.56	    13.601
  44.800         25.33	    15.100
  44.825         26.22	    15.362
  44.850         27.11	    15.620
  44.875         28.56	    16.031
  44.900         33.67	    17.407
  44.925         45.22	    20.174
  44.950         47.44	    20.664
  44.975         58.78	    23.000
  45.000         67.44	    24.637
  45.025         95.89	    29.377
  45.050        216.33	    44.125
  45.075        664.56	    77.337
  45.100        732.00	    81.166
  45.125       1393.89	   112.004
  45.150       1442.67	   113.947
  45.175       1001.22	    94.926
  45.200       1179.67	   103.039
  45.225        765.33	    82.994
  45.250       1070.00	    98.133
  45.275        730.00	    81.056
  45.300        487.00	    66.204
  45.325        341.00	    55.399
  45.350        201.67	    42.603
  45.375        139.67	    35.454
  45.400         90.11	    28.478
  45.425         64.78	    24.145
  45.450         51.00	    21.424
  45.475         45.00	    20.125
  45.500         38.78	    18.682
  45.525         33.89	    17.464
  45.550         25.33	    15.100
  45.575         26.78	    15.524
  45.600         25.22	    15.067
  45.625         23.22	    14.457
  45.650         22.89	    14.353
  45.675         21.89	    14.036
  45.700         23.78	    14.629
  45.725         25.11	    15.033
  45.750         25.89	    15.264
  45.775         23.22	    14.457
  45.800         23.67	    14.595
  45.825         22.67	    14.283
  45.850         21.33	    13.856
  45.875         23.89	    14.663
  45.900         19.67	    13.304
  45.925         17.56	    12.570
  45.950         19.78	    13.342
  45.975         19.67	    13.304
  46.000         17.67	    12.610
  46.025         16.89	    12.329
  46.050         17.22	    12.450
  46.075         19.00	    13.077
  46.100         18.89	    13.038
  46.125         17.89	    12.689
  46.150         17.78	    12.649
  46.175         16.44	    12.166
  46.200         15.22	    11.705
  46.225         15.67	    11.874
  46.250         16.56	    12.207
  46.275         17.44	    12.530
  46.300         16.11	    12.042
  46.325         14.78	    11.533
  46.350         14.22	    11.314
  46.375         17.44	    12.530
  46.400         14.67	    11.489
  46.425         16.22	    12.083
  46.450         14.33	    11.358
  46.475         15.89	    11.958
  46.500         16.89	    12.329
  46.525         14.11	    11.269
  46.550         15.33	    11.747
  46.575         14.33	    11.358
  46.600         13.56	    11.045
  46.625         15.78	    11.916
  46.650         15.44	    11.790
  46.675         16.78	    12.288
  46.700         16.78	    12.288
  46.725         14.00	    11.225
  46.750         14.67	    11.489
  46.775         17.78	    12.649
  46.800         13.56	    11.045
  46.825         13.44	    11.000
  46.850         15.33	    11.747
  46.875         15.11	    11.662
  46.900         17.44	    12.530
  46.925         13.44	    11.000
  46.950         15.11	    11.662
  46.975         13.22	    10.909
  47.000         12.33	    10.536
  47.025         16.00	    12.000
  47.050         10.56	     9.747
  47.075         15.89	    11.958
  47.100         17.00	    12.369
  47.125         12.56	    10.630
  47.150         16.22	    12.083
  47.175         18.44	    12.884
  47.200         14.00	    11.225
  47.225         16.89	    12.329
  47.250         14.33	    11.358
  47.275         15.11	    11.662
  47.300         16.22	    12.083
  47.325         15.56	    11.832
  47.350         13.56	    11.045
  47.375         15.44	    11.790
  47.400         15.56	    11.832
  47.425         14.89	    11.576
  47.450         17.89	    12.689
  47.475         18.11	    12.767
  47.500         15.56	    11.832
  47.525         19.56	    13.266
  47.550         20.33	    13.528
  47.575         16.56	    12.207
  47.600         16.44	    12.166
  47.625         16.11	    12.042
  47.650         17.56	    12.570
  47.675         15.67	    11.874
  47.700         13.67	    11.091
  47.725         14.78	    11.533
  47.750         14.78	    11.533
  47.775         13.67	    11.091
  47.800         17.00	    12.369
  47.825         11.33	    10.100
  47.850         13.33	    10.954
  47.875         13.67	    11.091
  47.900         13.11	    10.863
  47.925         13.56	    11.045
  47.950         14.89	    11.576
  47.975         13.11	    10.863
  48.000         14.44	    11.402
  48.025         13.44	    11.000
  48.050         14.33	    11.358
  48.075         13.00	    10.817
  48.100         15.11	    11.662
  48.125         13.44	    11.000
  48.150         13.00	    10.817
  48.175         13.44	    11.000
  48.200         12.56	    10.630
  48.225         13.44	    11.000
  48.250         13.11	    10.863
  48.275         13.89	    11.180
  48.300         11.67	    10.247
  48.325         13.56	    11.045
  48.350         13.22	    10.909
  48.375         12.78	    10.724
  48.400         11.11	    10.000
  48.425         12.78	    10.724
  48.450         11.78	    10.296
  48.475         13.00	    10.817
  48.500         13.11	    10.863
  48.525         12.56	    10.630
  48.550         11.78	    10.296
  48.575         12.33	    10.536
  48.600         12.22	    10.488
  48.625         12.22	    10.488
  48.650         11.89	    10.344
  48.675         12.78	    10.724
  48.700         14.89	    11.576
  48.725         12.67	    10.677
  48.750         11.89	    10.344
  48.775         13.78	    11.136
  48.800         12.56	    10.630
  48.825         12.11	    10.440
  48.850         11.00	     9.950
  48.875         11.78	    10.296
  48.900         12.89	    10.770
  48.925         11.67	    10.247
  48.950         12.67	    10.677
  48.975         12.78	    10.724
  49.000         12.78	    10.724
  49.025         10.78	     9.849
  49.050         12.56	    10.630
  49.075          9.56	     9.274
  49.100         12.33	    10.536
  49.125         13.44	    11.000
  49.150         11.44	    10.149
  49.175         11.22	    10.050
  49.200         11.78	    10.296
  49.225         11.33	    10.100
  49.250         13.11	    10.863
  49.275         11.44	    10.149
  49.300         11.22	    10.050
  49.325         12.33	    10.536
  49.350         10.44	     9.695
  49.375         13.67	    11.091
  49.400         12.22	    10.488
  49.425         12.67	    10.677
  49.450         12.11	    10.440
  49.475         13.44	    11.000
  49.500         11.56	    10.198
  49.525         10.89	     9.899
  49.550         10.22	     9.592
  49.575         11.67	    10.247
  49.600         12.22	    10.488
  49.625         10.78	     9.849
  49.650         10.00	     9.487
  49.675         11.00	     9.950
  49.700         12.89	    10.770
  49.725         13.22	    10.909
  49.750         13.56	    11.045
  49.775         10.89	     9.899
  49.800         11.56	    10.198
  49.825         11.00	     9.950
  49.850         11.33	    10.100
  49.875         11.22	    10.050
  49.900         11.00	     9.950
  49.925         10.22	     9.592
  49.950         11.56	    10.198
  49.975         11.89	    10.344
  50.000          9.78	     9.381
  50.025         14.11	    11.269
  50.050         10.89	     9.899
  50.075         12.33	    10.536
  50.100         12.22	    10.488
  50.125         10.33	     9.644
  50.150         13.56	    11.045
  50.175         12.11	    10.440
  50.200         14.11	    11.269
  50.225         13.33	    10.954
  50.250         11.89	    10.344
  50.275          9.67	     9.327
  50.300         11.67	    10.247
  50.325         10.00	     9.487
  50.350         10.89	     9.899
  50.375         12.67	    10.677
  50.400         11.78	    10.296
  50.425         11.00	     9.950
  50.450         12.33	    10.536
  50.475         13.89	    11.180
  50.500          9.78	     9.381
  50.525         11.89	    10.344
  50.550         10.44	     9.695
  50.575         12.11	    10.440
  50.600         10.56	     9.747
  50.625         14.00	    11.225
  50.650         10.00	     9.487
  50.675         11.11	    10.000
  50.700         11.22	    10.050
  50.725         11.78	    10.296
  50.750         10.78	     9.849
  50.775         11.00	     9.950
  50.800         12.22	    10.488
  50.825         11.44	    10.149
  50.850         11.67	    10.247
  50.875         11.22	    10.050
  50.900         11.22	    10.050
  50.925         11.00	     9.950
  50.950         12.33	    10.536
  50.975         13.89	    11.180
  51.000         12.00	    10.392
  51.025         10.11	     9.539
  51.050          9.56	     9.274
  51.075          9.44	     9.220
  51.100         11.00	     9.950
  51.125         11.44	    10.149
  51.150         12.11	    10.440
  51.175         12.89	    10.770
  51.200         11.00	     9.950
  51.225         12.44	    10.583
  51.250         11.89	    10.344
  51.275         11.56	    10.198
  51.300         12.78	    10.724
  51.325         12.67	    10.677
  51.350         11.56	    10.198
  51.375         12.44	    10.583
  51.400         11.00	     9.950
  51.425         10.33	     9.644
  51.450         10.78	     9.849
  51.475         12.78	    10.724
  51.500         11.11	    10.000
  51.525         11.22	    10.050
  51.550         12.44	    10.583
  51.575          9.89	     9.434
  51.600         10.89	     9.899
  51.625         11.22	    10.050
  51.650         12.33	    10.536
  51.675         11.56	    10.198
  51.700         11.33	    10.100
  51.725          9.89	     9.434
  51.750         13.67	    11.091
  51.775         11.11	    10.000
  51.800         11.56	    10.198
  51.825         11.56	    10.198
  51.850         12.22	    10.488
  51.875         12.11	    10.440
  51.900         11.00	     9.950
  51.925         12.22	    10.488
  51.950         13.00	    10.817
